z    t    r    zmid    tmid    rmid    ly    errly
1    10    3    -4.545    1.6493361431346414    10.675    2.020710196998651    0.1043168678690069
1    11    3    -4.545    1.806415775814131    10.675    2.0080706071630385    0.04354474330093282
1    12    3    -4.545    1.9634954084936207    10.675    1.9740952226554824    0.04276801226041697
1    13    3    -4.545    2.1205750411731104    10.675    1.9288186613906644    0.04432123766444092
1    14    3    -4.545    2.2776546738526    10.675    1.962277140049846    0.0455487651882923
1    15    3    -4.545    2.4347343065320897    10.675    1.953034380696258    0.059962783702670226
1    16    3    -4.545    2.5918139392115793    10.675    1.9775917593700891    0.05001834957430384
1    17    3    -4.545    2.748893571891069    10.675    1.9515726806520783    0.04664381181679092
1    18    3    -4.545    2.9059732045705586    10.675    1.9199342708913865    0.04619818932114735
1    19    3    -4.545    3.0630528372500483    10.675    1.9425846581411697    0.04027637521684915
1    20    3    -4.545    3.220132469929538    10.675    1.9798886980709103    0.04117569986543331
1    21    3    -4.545    3.3772121026090276    10.675    2.006773957875733    0.04676951644302049
1    22    3    -4.545    3.5342917352885173    10.675    2.0064924801392676    0.05066553284578992
1    23    3    -4.545    3.691371367968007    10.675    2.036071801416449    0.04717758080141393
1    24    3    -4.545    3.8484510006474966    10.675    1.9542312278715712    0.04762131190041465
1    25    3    -4.545    4.005530633326986    10.675    1.997387104205567    0.05359816038066787
1    26    3    -4.545    4.162610266006476    10.675    2.0086596649960864    0.05278557156808603
1    27    3    -4.545    4.319689898685965    10.675    2.056297216927897    0.040310238395784376
1    28    3    -4.545    4.476769531365456    10.675    1.988578776167151    0.04754685251602899
1    29    3    -4.545    4.633849164044944    10.675    2.048552930617821    0.05166260077974473
1    30    3    -4.545    4.790928796724435    10.675    1.8712685780578764    0.08486430448201807
1    31    3    -4.545    4.948008429403924    10.675    2.0173506161807087    0.035728296432279795
1    32    3    -4.545    5.105088062083414    10.675    1.9713525822297324    0.06007148010459789
1    33    3    -4.545    5.262167694762903    10.675    1.9580462455240573    0.058265469323075345
1    34    3    -4.545    5.419247327442394    10.675    2.0570596640388654    0.0524324716358931
1    35    3    -4.545    5.576326960121882    10.675    2.0627049469136858    0.055614801527683014
1    36    3    -4.545    5.733406592801373    10.675    2.088615506975354    0.0528292027999558
1    37    3    -4.545    5.890486225480862    10.675    2.008372269042281    0.06322949125697903
1    38    3    -4.545    6.047565858160352    10.675    1.954478681199454    0.04276776470293022
1    39    3    -4.545    6.204645490839841    10.675    1.942179018108485    0.050529015273240524
1    0    4    -4.545    0.05235987755982988    13.725    1.9391751793832779    0.07122547313961043
1    1    4    -4.545    0.15707963267948966    13.725    1.91895553016413    0.06552789702421319
1    2    4    -4.545    0.2617993877991494    13.725    1.8740715972210569    0.06178517920499054
1    3    4    -4.545    0.36651914291880916    13.725    1.9745833972607725    0.0811590344380907
1    4    4    -4.545    0.47123889803846897    13.725    1.9485508305757604    0.037262188433154646
1    5    4    -4.545    0.5759586531581287    13.725    1.9747526515204596    0.08578835110625933
1    6    4    -4.545    0.6806784082777885    13.725    1.9113804007597237    0.06494828713884537
1    7    4    -4.545    0.7853981633974483    13.725    1.766550912095617    0.05447831614024126
1    8    4    -4.545    0.890117918517108    13.725    1.7403617779066625    0.04774927606065272
1    9    4    -4.545    0.9948376736367678    13.725    1.761507474284727    0.05163791551317216
1    10    4    -4.545    1.0995574287564276    13.725    1.7181644489885135    0.08874501789121744
1    11    4    -4.545    1.2042771838760873    13.725    1.8425315811441993    0.052184076099288705
1    12    4    -4.545    1.308996938995747    13.725    1.8190725186895624    0.052017901754083544
1    13    4    -4.545    1.413716694115407    13.725    1.7964306898938198    0.04840330998663296
1    14    4    -4.545    1.5184364492350666    13.725    1.8926736814079876    0.03991545114992197
1    15    4    -4.545    1.6231562043547263    13.725    1.8708890370912004    0.04150246947203101
1    16    4    -4.545    1.7278759594743862    13.725    1.893623698754646    0.0663577392967321
1    17    4    -4.545    1.832595714594046    13.725    1.8837773554129305    0.057849021731350474
1    18    4    -4.545    1.9373154697137056    13.725    1.887598122113702    0.05773460292479772
1    19    4    -4.545    2.0420352248333655    13.725    1.8641024691404966    0.0452675007819213
1    20    4    -4.545    2.146754979953025    13.725    1.8165903747986865    0.05375504308740972
1    21    4    -4.545    2.251474735072685    13.725    1.9117652263298246    0.04111027055344909
1    22    4    -4.545    2.356194490192345    13.725    1.7437467064084924    0.09681727050691917
1    23    4    -4.545    2.4609142453120043    13.725    1.9713575906769465    0.035317267048102195
1    24    4    -4.545    2.5656340004316642    13.725    1.9924679064318067    0.047760525325600524
1    25    4    -4.545    2.670353755551324    13.725    1.9085249713327055    0.04518542036374805
1    26    4    -4.545    2.7750735106709836    13.725    1.9071128095321126    0.07290262509578788
1    27    4    -4.545    2.8797932657906435    13.725    1.8237707198207895    0.04159097238568854
1    28    4    -4.545    2.9845130209103035    13.725    1.9914083249737693    0.09962931351794495
1    29    4    -4.545    3.089232776029963    13.725    1.818525024086705    0.03565973982706428
1    30    4    -4.545    3.193952531149623    13.725    1.8765380485213217    0.0401873704303015
1    31    4    -4.545    3.2986722862692828    13.725    1.9427279497577359    0.07739622006103307
1    32    4    -4.545    3.4033920413889422    13.725    1.7537468266101757    0.07176358518343137
1    33    4    -4.545    3.508111796508602    13.725    1.894627398769946    0.032059228025484846
1    34    4    -4.545    3.612831551628262    13.725    1.9607548349292636    0.050669681298330764
1    35    4    -4.545    3.7175513067479216    13.725    1.9333620187600564    0.03962707030684191
1    36    4    -4.545    3.8222710618675815    13.725    1.8648401869462727    0.08990561166142713
1    37    4    -4.545    3.9269908169872414    13.725    1.8703167117572108    0.03441235663115254
1    38    4    -4.545    4.031710572106901    13.725    1.867571606524974    0.03787133061816505
1    39    4    -4.545    4.136430327226561    13.725    1.9408337360823569    0.051036636671829574
1    40    4    -4.545    4.24115008234622    13.725    1.8771577491896358    0.059514511331939635
1    41    4    -4.545    4.34586983746588    13.725    1.9455603094711322    0.04704645467516835
1    42    4    -4.545    4.4505895925855405    13.725    1.9245520023471794    0.06023284754521446
1    43    4    -4.545    4.555309347705199    13.725    1.7877045551460453    0.036603579044803276
1    44    4    -4.545    4.6600291028248595    13.725    1.9354165958285    0.07884797225797807
1    45    4    -4.545    4.76474885794452    13.725    1.9390249520118563    0.0378257922261743
1    46    4    -4.545    4.869468613064178    13.725    1.8586606820137446    0.05124566506751066
1    47    4    -4.545    4.974188368183839    13.725    1.9484898909893522    0.060457239269241556
1    48    4    -4.545    5.078908123303499    13.725    1.926992104016516    0.047241934305594646
1    49    4    -4.545    5.183627878423158    13.725    1.7916418626288133    0.05922495250878888
